	MF: KIRC	MF: BRCA	MF: READ	MF: PRAD	MF: STAD	MF: HNSC	MF: LUAD	MF: THCA	MF: BLCA	MF: ESCA	MF: LIHC	MF: UCEC	MF: COAD	MF: LUSC	MF: CESC	MF: KIRP	METH: KIRC	METH: BRCA	METH: READ	METH: PRAD	METH: STAD	METH: HNSC	METH: LUAD	METH: THCA	METH: BLCA	METH: ESCA	METH: LIHC	METH: UCEC	METH: COAD	METH: LUSC	METH: CESC	METH: KIRP	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP	CNA: KIRC	CNA: BRCA	CNA: READ	CNA: PRAD	CNA: STAD	CNA: HNSC	CNA: LUAD	CNA: THCA	CNA: BLCA	CNA: ESCA	CNA: LIHC	CNA: UCEC	CNA: COAD	CNA: LUSC	CNA: CESC	CNA: KIRP
SLC35B4	0.0	0.0	0.0	0.0	0.012943506052841012	0.005487509697161989	0.020434337033711714	0.0	0.0	0.0	0.0	0.0	0.005410675096838854	0.0	0.0	0.040939715836437046	0.00632218343012444	0.0025661676222326164	0.0033742935863873245	0.002759493037241579	0.004320362941549454	0.0013031836708222197	0.0061643468004550055	0.0019166013546084515	0.009567137913715546	0.0059453485278678385	0.001085796504552093	0.007836030890729815	0.00472955192625245	0.007914192784354224	0.0027094325832471033	0.00042069201522259366	0.018563290074124775	0.05400929656368156	0.027609040508618975	0.01834968877416447	0.028354247988252545	0.05257596859030073	0.02368902726976936	0.016414817630093174	0.025260055896320244	0.026704733696415874	0.02285993556502015	0.005189347808193465	0.03950218390078485	0.03466248812111736	0.04779016052663157	0.027382328644656694	0.3763440860215054	0.0	0.0	0.0	0.0	0.0	0.0	0.011111111111111112	0.0	0.0	0.12546125461254615	0.24609375	0.0	0.0	0.26431718061674014	0.0
EBAG9	0.025633006997462925	0.005304005329960874	0.0	0.0	0.0	0.010860500358219104	0.0	0.0036014276799839163	0.0	0.0	0.0	0.011480338967154525	0.0	0.0	0.0	0.0	0.0071432304718359345	0.007058267785669141	0.006291710830640214	0.005735338544373758	0.008413096744039483	0.006971753108073957	0.03232351167185319	0.00013052788540784732	0.008546918091994074	0.014049274608747126	0.00484894145489041	0.012959514033803738	0.0031716225466476688	0.009488760538627884	0.004186573622000448	0.0053243610701665944	0.0024166256656317155	0.01173697747489189	0.00926001816737709	0.04386134356058451	0.018415625305197237	0.01610020154089625	0.05144938772432354	0.07650651904181383	0.006100112650807079	0.004034480780241328	0.01085627985010209	0.025594010184200846	0.008988139361653703	0.03951950272358583	0.013375202520537467	0.009548301433009098	0.16989247311827957	0.0	0.0	0.5340136054421769	0.0	0.0	0.0	0.07777777777777779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSGN1	0.0	0.0	0.0	0.0227774198577219	0.0	0.005502024090842183	0.0	0.0	0.0	0.0	0.0	0.0	0.005452169142404662	0.0	0.02823117838863097	0.0	0.012792218668583167	0.02529407360639224	0.0354874676192215	0.3852149961692771	0.021347483518956	0.027142032262703307	0.32225286995882096	0.0064418072520062005	0.14206921045615742	0.20652840778673864	0.2306569402396264	0.18682340019333318	0.02849579238413471	0.5898820999457095	0.2806147456061441	0.05534545177163916	0.0	0.0	0.0	0.0	0.0	0.17319240609498426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07079457519749319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1015625	0.0	0.11061946902654868	0.3480176211453745	0.04020100502512563
MRGPRX3	0.012827779621183932	0.005312970858564849	0.0	0.022769833503767725	0.0	0.010962220959984026	0.02054432607741975	0.0	0.030687239864481332	0.02711316868181224	0.0	0.003846723076784725	0.021694578001332652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5015924423584537	0.0	0.0	0.0	0.007413008116406828	0.0	0.0	0.0	0.012997447567819342	0.0	0.0	0.0	0.057831230297812876	0.03489526957671383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44933920704845826	0.0
PINX1	0.0	0.0	0.0	0.0	0.013060780132605122	0.0	0.020548591354436624	0.0	0.0307665897656016	0.0	0.0	0.007748224482567752	0.005451606985713456	0.0	0.028278163821357696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005129685715455003	0.05207472810435167	0.018752532573051015	0.007721830634779948	0.033143357451416715	0.007217678219558443	0.012128390750519366	0.03667382865721536	0.014730397445084864	0.04454972395692697	0.008322451390160664	0.006691953003450365	0.0423742549398677	0.010460817825835758	0.02172248503996901	0.0029169782661548926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9545454545454546	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSPO2	0.0	0.005312009383941787	0.0	0.0	0.0	0.005498527850889232	0.020449615806840918	0.0	0.0	0.0	0.0	0.011602873083594326	0.0	0.0	0.0	0.0	0.053802876952310674	0.06430277997022732	0.013183490390085702	0.09040248733959406	0.19355564618051094	0.10806577753684027	0.030175122617638665	0.002125624590775339	0.14122653780637423	0.16007286884923938	0.04379331245096494	0.010349607022677445	0.010119279985123483	0.12251205183857368	0.09570316252432305	0.06179461597935625	0.12567570344156942	0.0	0.1006256409312504	0.0	0.07076993585754053	0.13918167420571875	0.19544006560347116	0.029511687614541166	0.0	0.09579116050231341	0.1256579662603625	0.0	0.1303830700036453	0.0	0.0	0.08277974369802633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294478527607362	0.0	0.0	0.0
ANAPC2	0.012827597781035935	0.0	0.0	0.02277314609210314	0.012961528831056635	0.0	0.0	0.003603969027519657	0.0	0.027124614167292373	0.025052799205675477	0.01924962798928436	0.0054450976884036426	0.0	0.028255440708133166	0.0	0.022498577510276122	0.011642474668998166	0.01538925239299173	0.011762044866656808	0.01696206021903242	0.011611215788820937	0.01968851825847595	0.0013045340270664554	0.03495543648202818	0.006027006105271344	0.0017507897314469794	0.014677644474475398	0.003463090133106236	0.014606987710887127	0.014249487273946603	0.00931674144914417	0.021140265228637673	0.00031164764502705127	0.004516103319010633	0.054912678098579415	0.015999796235653424	0.0030936768495646682	0.01052730316021234	0.03167053100843174	0.015841357634649667	0.004465973652188412	0.03697837416971342	0.026587145258666543	0.0001664836834143518	0.01672828315347177	0.005446141022073505	0.00017040107540259447	0.0	0.37642585551330804	0.0	0.0	0.3948220064724919	0.0	0.0	0.31111111111111117	0.0	0.0	0.4391143911439115	0.0	0.0	0.0	0.0	0.0
ALKBH4	0.0	0.0	0.0	0.022776721263699902	0.0	0.010982499964704474	0.0205308394119424	0.0	0.0	0.027086934993883566	0.05010688881070335	0.0038586050710434122	0.005445998629174508	0.0	0.0	0.0	0.003814400609697284	0.007980069267861599	0.0019810343638339487	0.009453985691071797	0.0009823577543090144	0.007232758269055152	0.007259320197843902	0.0066024987278409395	0.008306083357119694	0.00597933530791556	0.004017154963400294	0.006763918967896563	0.003621418225403271	0.00563796522829356	0.002114560214800204	0.004187888062816632	0.004965345880485995	0.028063243460117147	0.01273905764366255	0.005771292403931054	0.0005377970255030788	0.015724949584374683	0.03338697835814905	0.006266445848534236	0.048276764213026686	0.03656534259435028	0.05160122202896876	0.0044904623988898835	0.00024156683506223602	0.04061076115396625	0.025692751873520485	0.014183836075473128	0.0	0.0	0.0	0.34353741496598644	0.0	0.0	0.0	0.011111111111111112	0.0	0.0	0.12546125461254615	0.0	0.0	0.0	0.0	0.0
ACOT9	0.0	0.0050703086429899165	0.0	0.0	0.013022974246904682	0.0	0.0	0.0	0.0	0.0	0.024950490347872792	0.0	0.0054389164938944004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026519091650740022	0.0550677162347709	0.033633789544453944	0.030462584515992104	0.04065350824615372	0.10200584832330052	0.026335128107991962	0.028962519713471753	0.03049850590910423	0.0010271587765087623	0.06096219910446884	0.012402198298499091	0.05633889146748367	0.042263615570291437	0.02909251973481922	0.028758098269034284	0.0	0.0	0.217687074829932	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO16	0.025529136800626268	0.015603189665408615	0.0	0.0	0.07510678732152387	0.03124769583117813	0.07991250691083761	0.003593431324285072	0.15044593705774734	0.10627524552797091	0.04939256593144696	0.0588352622900508	0.030954865050663177	0.214829908305144	0.024020333238811937	0.0	0.1845790003123761	0.3958700393969061	0.053207291897068736	0.4121281811127544	0.053332168279317985	0.07554885528000724	0.0199887796955539	0.09091372348359275	0.15698273033254626	0.06639343242531248	0.15718819423774155	0.35698016162243756	0.015736088531872396	0.12705478690637795	0.44666625173792823	0.08642926539762656	0.16075154226123442	0.23158708329674293	0.11403836412971183	0.15982839645169453	0.022193585813488778	0.06232786322331521	0.002491325947406354	0.40790235765778415	0.21579255364004454	0.09677699079055822	0.14083071148525914	0.14342657366671932	0.08859452441228512	0.05575049920534526	0.15881138670720105	0.15174118080500307	0.0	0.22560202788339673	0.0	0.0	0.0	0.2789473684210526	0.2015915119363395	0.0	0.0	0.0	0.24723247232472328	0.22656250000000003	0.0	0.0	0.3039647577092511	0.0
PARN	0.0	0.0	0.0	0.0	0.0	0.010872637057774175	0.02014573379322958	0.0	0.0	0.0	0.0	0.011360117609857709	0.01062709693796945	0.0	0.026554438621881553	0.0816135948490699	0.011659541550399895	0.004088707256484368	0.006045911112922606	0.020294112133987373	0.006945725985430306	0.0060757025405771435	0.006823797396575902	0.007547402418264373	0.018399936894093645	0.0036030682434084983	0.010628934944181536	0.019638255283891813	0.012374336131295061	0.008686525210672917	0.001849765128567016	0.006554750811555205	0.0042205892129541095	0.0493400315509993	0.018581144085719224	0.02902667853047982	0.03778263189276585	0.05258141433022118	0.013395777167273562	0.0008830112398634959	0.011943582494613547	0.027424593241016936	0.028777544383969175	0.008365861945261286	0.020416747350059522	0.0070995103264053444	0.019925318918291596	0.050310524999569305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MPHOSPH6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038631130332706324	0.005397617644062474	0.0	0.0	0.0	0.013693931823549863	0.00842651924719388	0.0025374621629096266	0.02686916930337762	0.02090547502999373	0.019495250638321516	0.0071122295622856125	0.005645075947113127	0.01879472596854522	0.0008910746882101943	0.013783826996180018	0.016472893056978775	0.004403610428820674	0.014613605194670466	0.0077565893939081	0.019476117198748796	0.0035282515485045764	0.03226740836239397	0.014622329938569418	0.04045133820520045	0.031311645686191755	0.033392917806970734	0.02876625839038469	0.01955583224538744	0.01738742129912258	0.05421823523786818	0.04376544325654852	0.020526974035952637	0.034170686418893856	0.05106593124516531	0.016371244962222344	0.03138029013376912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06030150753768843
EXOSC10	0.025647606092000962	0.005224633638096331	0.0	0.04552875268646224	0.051398392875925875	0.021870193928948064	0.04076873596712309	0.0	0.06131867407437003	0.0	0.0	0.01916874174341038	0.005437143879258198	0.0	0.0	0.04094681363174044	0.022960194741072998	0.016170597681376034	0.0008972053931395167	0.01754378812475318	0.008008200902247695	0.0024235064663298985	0.0042339353595078075	0.00852646510516186	0.010113782572725142	0.026206048278771137	0.0016282004716898222	0.008407202972494636	0.011156132739404032	0.01304227806278833	0.01484810016994472	0.005066111940182911	0.020265579901341733	0.030700647647536064	0.011402556355394899	0.006279791973446706	0.035451840469469066	0.01953196836675156	0.022587409842585292	0.0020692430614445683	0.03790241828709934	0.03270771799815074	0.04901408580145776	0.009997962291124983	0.017449316576909072	0.00014811096391107172	0.029870609277956647	0.022731792350769338	0.2129032258064516	0.0	0.5102040816326531	0.0	0.0	0.24999999999999994	0.32360742705570295	0.0	0.0	0.0	0.0	0.0	0.0	0.504424778761062	0.1762114537444934	0.271356783919598
ZNF143	0.012813241058338969	0.004960486805415143	0.0	0.022729303438505252	0.0125891043797984	0.010982147741459142	0.0	0.010698322395487217	0.0304866732535658	0.026971356127376663	0.0	0.003867568077859002	0.0	0.0	0.0	0.040841336748154836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006301490913918883	0.029272922159621798	0.016482252769415038	0.042872515430767935	0.014966005089412822	0.012052124580529308	0.009762379115727741	0.007417999794817696	0.03271014920695753	0.02210788131764413	0.07730776704959233	0.039010907395751235	0.004990763773353404	0.01607215599488945	0.015583889091841522	0.01221755918239475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44933920704845826	0.0
SEPT10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002340036701065234	0.018049201774177258	0.04981342430171784	0.01940124504083325	0.2971379167194025	0.03606790134277478	0.08436843188678851	0.00933301815683136	0.023550649779664812	0.012971280700092153	0.013626421025509103	0.007213785357087999	0.07757659878934821	0.029269265354680156	0.004974854715324607	0.00018418829631761306	0.003530001215948197	0.14076977844830144	0.03638437649534357	0.1120844134793581	0.019562671073798877	0.010202144474230467	0.1378926883634429	0.038392622516746626	0.13774315317520067	0.007000573757478202	0.014291457370658156	0.12299191004076884	0.016162110557953753	0.054108817071189495	0.07787980201472738	0.040516003722234135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL2	0.0	0.005313697616782187	0.0	0.0	0.0	0.011002643728402992	0.0	0.0	0.0	0.0	0.0	0.0038698846350886276	0.0	0.0	0.0	0.0	0.124385218983099	0.17053296597604053	0.08259966526546628	0.1833171376479426	0.4129023631904332	0.0398074825540856	0.02726053604227669	0.007360522546831431	0.07744930660895821	0.026542008924917912	0.013483800433296805	0.1788848095006548	0.06490629464670175	0.06834214586077791	0.005342016301266932	0.05207968227732975	0.05768875861337762	0.5528228619932967	0.127873680770023	0.21754715454685356	0.02892585142304882	0.06798676458970658	0.3017747685751967	0.04856923846202351	0.3062592147951324	0.02030570352368649	0.21130138446357744	0.03991223270967142	0.1302482762595085	0.39768160356300125	0.02222909028189953	0.005509051407771392	0.0	0.0	0.0	0.0	0.0	0.0	0.4190981432360743	0.0	0.0	0.24827586206896554	0.6309963099630997	0.0	0.0	0.0	0.0	0.0
MR1	0.0	0.010463999145984483	0.0	0.0	0.012820935891535556	0.0	0.0	0.0035168856147757563	0.029608408270334785	0.0	0.0	0.003743093722192435	0.0	0.0	0.04968957121091955	0.08057571027779269	0.2050710915169111	0.04008741935057577	0.08683179564486825	0.06822259757252645	0.09835919079639746	0.06157961474132995	0.14394809911331358	0.2084857817673997	0.12981086141470205	0.1123660142934487	0.029205241793425936	0.06279833357695375	0.024098180439175578	0.1470280559150832	0.046307093310250215	0.18745124043112332	0.005143447132922764	0.014561884379958654	0.01876520038674877	0.17708512735308723	0.02395588448656086	0.05102003690527184	0.018519748070991857	0.031067103051281575	0.0143058549067514	0.04798628123651779	0.04257659451375822	0.013881048552020603	0.001469619268576203	0.04330412191219179	0.042571214970870346	0.029055052906454073	0.13333333333333336	0.0	0.0	0.0	0.0	0.0	0.0	0.3222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDS2	0.01277436380504776	0.005039048725568056	0.0	0.0	0.025478720540092956	0.027288599494188125	0.0	0.0036022627225304115	0.0	0.0	0.0	0.011187591417074708	0.0	0.0	0.0	0.04079617121465396	0.004764653288594373	0.0008996861280116815	0.00027182765960729607	0.0017911895504305196	0.0015271105474458915	0.0003632148499446862	0.001365193344831842	0.0019077889031258904	0.003582696248340563	0.003049085302749984	2.9296117087208048e-05	0.005687790723828102	0.0037532621300913433	0.010710315853139382	0.0024427365591675235	0.0005454240901348756	0.005851496033755857	0.006550334621612212	0.011192045755609491	0.05774402413288633	0.009900132042083766	0.050623171554877486	0.03212349409203488	0.014905855539255788	0.009972370650623043	0.0005950631393628048	0.0037743853723132617	0.012429903960879403	0.0017599563808019718	0.00567196764950397	0.05410061144810027	0.004242616467828447	0.0	0.0	0.0	0.0	0.0	0.0	0.3448275862068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBXN11	0.0	0.005304509631738914	0.0	0.0	0.012436758168018657	0.010754709921080071	0.0	0.0	0.03017104719646146	0.0	0.0	0.015077994630432412	0.0	0.0	0.028226890591743964	0.04077617739647234	0.39618277665128804	0.22590882519510577	0.02103508223273164	0.10075200932884022	0.1431555009914653	0.20212901146897091	0.12941698408412652	0.011231275779099145	0.009294222257986023	0.026551005632766012	0.10862842809220623	0.074674890578591	0.006485162497613547	0.09977210154720408	0.17548390600228658	0.22044109085905944	0.04467215746826927	0.02286747608524679	0.047368826526122204	0.049543402777192984	0.03043456296546725	0.03967066906048118	0.05039060711338372	0.0461578007424093	0.07477957407574205	0.03863230799347175	0.07990777254797868	0.05251877993879784	0.05089351455203392	0.09085108986571379	0.029804759054022134	0.06040893307335294	0.2129032258064516	0.0	0.5102040816326531	0.0	0.0	0.24999999999999994	0.32360742705570295	0.0	0.0	0.5172413793103449	0.5239852398523986	0.0	0.5153374233128835	0.504424778761062	0.1762114537444934	0.271356783919598
HAS1	0.0	0.010595087158428256	0.0	0.0	0.01303475023186387	0.005481581306605694	0.08145765496082663	0.007205205378454807	0.0	0.0	0.02500701206806452	0.018985891218681893	0.016101205558288853	0.0	0.0	0.0	0.22977875428875355	0.21058609050546562	0.10251933907539694	0.04396020725050174	0.0526686823517424	0.20987030146062374	0.24558051702404496	0.038944875271001315	0.0810924120902697	0.3117662566134185	0.1800952240763206	0.09491774832891658	0.15018020943500482	0.1455849335672673	0.3207519635663818	0.19623522999392165	0.0006394951580904613	0.2213737170620296	0.14311840418766972	0.1379295285797437	0.12722700613399518	0.08076704112152841	0.265042702546988	0.08686665150611937	0.46752719650925917	0.32215747592306065	0.17447382330933137	0.28330398131863554	0.0795751283629264	0.21987419299162334	0.30067521802380187	0.10762009632071208	0.0	0.0	0.24489795918367346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16740088105726872	0.09547738693467338
HAS3	0.0	0.005277975601109565	0.0	0.022743355954978017	0.0	0.027350367853262007	0.020497506201121663	0.0	0.030718681907018628	0.0	0.02496141589937304	0.011397777929747128	0.0	0.0	0.028036556979610775	0.08170609594976547	0.00645445231175576	0.011927748343213427	0.018438056669128344	0.018272896434430003	0.1519883726987927	0.02563300124347144	0.009003919385770567	0.017238857444715303	0.03772897551665177	0.01971439042628126	4.2146368247815175e-05	0.025998133292915775	0.0065725642160114565	0.005334050345476423	0.020562039295948985	0.017509148747859492	0.045601267539633276	0.45155425309788116	0.01226301751732578	0.15246002051885962	0.15143723937118198	0.12458790910616538	0.12977487085261777	0.11962729635958708	0.04161799829839663	0.19581516616245287	0.07708870840395078	0.0872106169324261	0.03829046880283833	0.12787901507995067	0.36164384674956374	0.06187915818812574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40909090909090906	0.0	0.0	0.6015625	0.0	0.0	0.0	0.0
SHMT1	0.0	0.0	0.0	0.02236145859219964	0.0	0.0	0.020545417353955014	0.0	0.0	0.0	0.02495929001439773	0.011350786587225553	0.00543197881007007	0.05462366147574914	0.0	0.08179277165265851	0.03567332228011471	0.026269885181869995	0.03393425372332633	0.015033128227092447	0.0442519769681001	0.021615858177025542	0.02613182019621161	0.02586578915748164	0.11101500718937507	0.04127509701261836	0.036110080324805095	0.15557377690777474	0.016462624316988094	0.042741287077434735	0.09759415480106766	0.033749434211913676	0.035501293303687766	0.1167241549327232	0.00717583774572472	0.06447742090333344	0.020879824715805264	0.13182059256948667	0.009830361701117394	0.027163896402580632	0.03235033019417136	0.05680289541746402	0.1307140811060046	0.1021728460592061	0.024653327572104308	0.0003154852874667458	0.14682406056653446	0.03431795649589794	0.0	0.0	0.7687074829931974	0.0	0.0	0.0	0.0	0.08888888888888888	0.0	0.5931034482758621	0.0	0.5	0.0	0.0	0.0	0.0
CISD2	0.0	0.00530988640613952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027047002437602965	0.0	0.011587802353068137	0.0	0.0	0.0	0.0	0.005012947671442739	0.0033588688556838724	0.01077106056998544	0.021621214965766276	0.012884686725816727	0.013826422767066653	0.005448114030904315	0.003306227912246537	0.008293184015744831	0.009640761730467354	0.0034892226981661873	0.007778465798032971	0.0018474378945938748	0.016970419748237705	0.006756343457505172	0.014463815620822025	0.02154565443091268	0.06654827396105326	0.017804834400938142	0.009764293776450984	0.03456978862003526	0.0727565951865751	0.08396725755130495	0.02609976651524424	0.0651338403426713	0.03770273044402681	0.011718326160125577	0.04843794937626144	0.032607457685976976	0.05926877249787139	0.10296061591666704	0.0008666786393528721	0.0	0.0	0.0	0.0	0.0	0.0	0.4190981432360743	0.0	0.0	0.0	0.6383763837638378	0.0	0.0	0.0	0.0	0.0
